"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"111683788","malahat","Tried this technique, and the result was as advertised — beautiful scrambled eggs. And it’s not complicated or fussy.   I find myself wishing this website could screen out comments from people who didn’t actually try the recipes.","1613939399","555"
"111661756","Michael","Kenji does it again. These eggs are incredible. I cooked them without telling my wife and tried to play it off like it was just a good batch. They are so good, she caught on. If you don’t want to use this much butter, use less butter.","1613770584","371"
"111672027","Margie","Like so many NYT Food recipes where I have all the ingredients on hand, I had to try it this morning.  I believe in respecting the recipe and making it as described before I make adjustments.  I made it as described but halved it for just me.  I used a well seasoned cast iron pan.  The eggs were fluffy, creamy and delicious, just like I imagine royalty get from their 5-Star chefs.  I'll play with it now to reduce the amount of butter to protect my arteries like a Weight Watchers chef.","1613842966","301"
"111657565","Jeff","Tried this for lunch. Man is there a lot of butter for the amount of eggs it makes.  Pros:VERY DECADENT, great taste.  Cons: a little too rich for my taste.  Verdict: very tasty but probably won't make again unless I'm trying to gain weight for a hypothetical wrestling tournament due to how rich they are.","1613757217","296"
"111657996","rtrach","Making creamy scrambled eggs requires nothing more than a good whisk and... eggs. Zero butter. Even in the pan. If you whisk till foamy, pour into pan and continually move around with a rubber spatula under medium-low heat, things will turn out beautifully.","1613758349","290"
"111658842","Andrea","These were the exact right fluffiness.  I think the corn starch and the perfectly hot pan technique is a great idea. If you wanted to use a little less butter, you probably could be ok, but it's really good with the butter.  I made two eggs-- cut the recipe in half and it worked. (I also added a few chopped onions at the end if anyone is interested)","1613760707","227"
"111672485","Charles D","Good eggs! I doubled the recipe. Corn starch added no flavor. Served with English muffins to wife and kids. Plates cleaned! I think a lot of reviewers are missing the point; it's a technique to get fluffy eggs, quickly.  Like many of the reviewers, my usual eggs use only salt and butter, and turn out nicely, but I need low heat and constant stirring. At larger quantities that can be 15 minutes. This recipe gives me more grace, with quicker cook time.","1613844870","223"
"111662303","Carol","Just made these and they are *stupid* good 10/10 beautiful","1613772572","220"
"111732509","Deanna","OK, I tried the recipe. I did use a little less butter, but otherwise faithfully followed. I, too, have been making eggs for multiple decades, and in my experience, this technique produces scrambled eggs that are at least a couple of steps above the norm, with less time/effort than the very-low-heat method. For those of you who are set in your egg technique, please move along -- nothing to see here (and no need to comment). But for those open to improvement, I say give this a try.","1614190826","208"
"111722588","Michelle","For some reason this recipe is getting a lot of negative attention about being ""too much work"" but honestly it took me less than 5 minutes and they were the best scrambled eggs I've ever had. I finished them in the time it took for my bagel to toast!","1614144138","159"
