"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"124162607","Annie B","Many thanks for including instructions for a single serving. The onesies of the world salute you, Eric!","1680451750","1026"
"124141780","jacqueline","It’s midnight and I’m a couple drinks in. Because I just got home from a trip I had everything except the Gochujang paste (had to substitute Gochujang sauce, which I know, it says get the paste!). Regardless, it was delicious. I used stale limpy cilantro but I would have preferred scallions, or fresh cilantro. I used somen noodles and they were perfect. Chopped some nuts for crunch/protein and it was a hit. Smashed it.","1680325246","496"
"124139733","ann","Spicy, sweet, delicious, and easy. The one (unintentional) change is we planned to make a full batch of sauce and save half; we promptly forgot and mixed in the half pound of pasta directly. We actually liked the double sauce because the sauce was so good.   Added the pasta to the pan with sauce instead of the opposite. Also not sure it’s a main dish unaccompanied unless it’s midnight and you’re a couple drinks in in which case get after it.","1680309201","391"
"124748212","Max Alexander, Rome, MasterChef Italia","Make the sauce in a skillet. Transfer the cooked pasta directly from the water into the skillet with tongs; the clinging water will thin the sauce about right. If not, add a bit more.   This is how we do it in Italy, where colanders gather dust in the back of the cupboard.","1682766577","364"
"124162820","dimmerswitch","If you want to see Eric Kim make this recipe with ramen noodles instead of spaghetti go to this youtube video and scroll to 10:35.  If you want to have even more fun, watch the entire video for four other great ramen noodle inspirations.  <a href=""https://www.youtube.com/watch?v=2pFTJN1tF8A"" target=""_blank"">https://www.youtube.com/watch?v=2pFTJN1tF8A</a>","1680452367","335"
"124169399","Jesse & Jen In MSP","Frankly, 1/4 c (i.e. 4 tbsp) honey was too much for us.  The heat was great, and it was perfectly savory, but just had too much sweetness.  We will go with 2 or even 1 tbsp next time.  Green onions as a topper gave the perfect fresh / allium crunch.  Ultimately it was a very tasty recipe, we would just turn down the sweet.","1680490099","271"
"124138825","Marcel","Added a sprinkle of toasted sesame seeds and a dash of sesame oil once the noodles were plated. Delish!","1680304676","224"
"124141515","kat","I would follow Eric kim to the ends of the earth. Made this between terrifying tornado storms in the mid-south tonight. Just the right amount of concentration needed to be a welcome distraction. supremely comforting.","1680322404","202"
"124173943","Cathy","This was easy and delicious. If anyone is wondering if it can be made vegan, I substituted maple syrup for honey and Earth Balance for butter and it was perfect.","1680530482","183"
"124156684","Joel P","Super tasty and easy to make. It's got a good amount of heat but adjust gochujang up or down to your preference. As-is was perfect for me, a bit too spicy for my wife. We had it with sliced scallions, as suggested, and after a few bites I chopped up some roasted salted peanuts and threw those on and it really added something so I'd strongly recommend it.","1680403673","157"
