"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"15120936","Rhsod","I like to add some cumin and and lime juice.  the cumiin gives another flavor layer and the lime juice slows down the browning as well as adding flavor.<br/>For 4 haas avocados I add 1 tsp cumin and juice of 1 lime<br/>Instead of chili pepper 1 tsp of chili powder works as well","1509370386","573"
"17232017","Devilsporkchop","The juice of one lime makes this so much better.","1508868567","555"
"16943579","Mike","To keep avocado from turning brown, boil for 10 seconds to kill enzyme inside skin and immediately plunge into ice water.","1509378496","320"
"21371084","Mary","Being a Texan, I make guacamole frequently. The best way to prevent browning is to place saran wrap directly on the guac, allowing no air to touch it. I GUARANTEE if you follow other ""tricks"" it will still brown if you just stretch the saran wrap across the top of the serving bowl. Placing the plastic wrap directly on the guac and gently pressing it up the sides of the serving bowl will leave it just as green and pretty as when you first made it.","1508865598","294"
"100322666","Fast Marty","Guac is highly subjective.  Some people don't use cilantro; others love it.  Ditto lime juice, cumin, level of heat, chunky vs. smooth, etc.  Just tinker to get the one you like.  This is a starting place, not engraved in stone.  Have a bunch of beers or margaritas and relax.","1556975838","197"
"16944240","Suzanne in ABQ NM","I would completely leave out the tomato...makes it too watery and doesn't really add anything. Also, must add lemon or lime AND fresh garlic. Important!","1509378122","164"
"19818928","Anne","I wondered about the lime because I remember reading in Diana Kennedy's authoritative book on Mexican cuisine that she was against adding it to guacamole. I also lived in Mexico City for several years where lime was not customarily a guac ingredient. Then I found this interesting tid-bit <a href=""http://www.epicurious.com/expert-advice/why-you-should-leave-the-lime-out-of-your-guacamole-article"" title=""http://www.epicurious.com/expert-advice/why-you-should-leave-the-lime-out-of-your-guacamole-article"" target=""_blank"">http://www.epicurious.com/expert-advice/why-you-should-leave-the-lime-ou...</a>.","1508884259","156"
"22746226","Beth","My Mexican grandmother was very much a purist when it came to guacamole.  Avocado, onion, tomato and salt. And nothing else. Cilantro, especially, and even peppers and lime, in my opinion, cover the mild taste of the avocado.  The avocado becomes a vehicle for the other flavors rather than the main event. The key is the salt.  Too much and it's salty.  Too little and it's flat. When you hit it exactly right, your guests will say it's the best guacamole they have ever tasted.","1506870224","142"
"17190267","jb","Guacamole is just smashed avocado and pico de gallo mixed in. A bit of lime juice helps too.","1508868349","70"
"16943297","RDCollins","This is pretty much how I've been making guac for the last 40 years, although I add more of the chili, usually use green onions, and add a squeeze of lime juice. I find it rather bland without the lime.","1509378174","66"
"16129259","Mary","Instead of discarding the tomato juice and seeds, collect it in a freezer container and save for your next soup stock.","1509374932","63"
"15738777","LyndaOnNorthCoast","This is THE BEST guacamole recipe. I've made it ever since I ate at Rosa Mexicano in the 1990's and begged for the recipe - which they graciously provided. They made it ""table-side"" at the restaurant. I do add a squeeze of lime juice at the end. But, be prepared. You're going to have to at least double the recipe if you have guests like those I do.","1509372616","61"
"16967045","Frank","If you put the pit in the middle of the guacamole it won't turn brown.","1509378568","48"
"17462649","Mark G","The America's Test Kitchen recipe is better than this one. The garlic and cumin add some terrific complexity, and the acid from the lime is essential for punch.<br/><br/><a href=""http://www.food.com/recipe/americas-test-kitchen-guacamole-482526"" title=""http://www.food.com/recipe/americas-test-kitchen-guacamole-482526"" target=""_blank"">http://www.food.com/recipe/americas-test-kitchen-guacamole-482526</a>","1508869403","44"
"15339692","Bernice Glenn","I always use lime juice, as they do in Mexico. When I am out of chiles, I add some sriracha sauce.","1509370956","38"
"130895608","JB Miller","For those of you concerned about browning, I have been experimenting with various methods to keep guacamole from browning and the only way that works for me is to make sure you eat the whole bowl in one sitting. Hasn’t failed me yet.","1706895537","23"
"101584871","bob waks","again I say lime & garlic is too much! if your avocados and tomatoes are ripe and flavorful this recipe is perfect!   this simple dish is about the interplay of the of the 6 listed ingredients...I see I'm in the minority but  I stand with Florence   Bob Waks former cook 1971-77 Chez Panisse Berk CA","1563727471","21"
"18189028","Herry Lawford","Needs to be the sweet red onion, not the strong white one...","1508873240","20"
"16274345","NYCDeke","A good alternative to chips are toasted bread slices—about the diameter of a baguette. Crunchy, easy to dip and no fat.","1509375378","18"
"22372898","jb","The best Guac is really Pico de Gallo mixed in with mashed avocado and lime juice. Make extra Pico so you have two sides.<br/><br/>Also, no need for so much slicing when making Guac. Just cut the avocado in half. The stone can be scoped out with a spoon. No need to make neat slices or cubes. Its all getting mashed anyway.<br/><br/>Plastic warp pushed down to top of the Guac and up the sides of a bowl to remove as much air as possible keep sit fresh and bright.","1506867309","15"
"100328435","Mike","I'd add a little lime juice, even if not for flavor, as the acid will help reduce (or slow down) the inevitable browning around the edges. I'd also add a little crushed garlic (crush it with course salt and add).","1557003082","13"
