"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"18953849","Brad","A beautiful dish<br/>Let's not start a war over whether its Israeli or Palestinian.<br/>It's very Mediterranean<br/>Enjoy!","1508877696","1374"
"17402426","M","I ate this dish growing up in Algeria. Here are few variations my mom made: 1. Adding small meatballs for a substantial meal. 2. Grilling the peppers first, then peeling them and chopping them before adding them to the cooked tomatoes and onions. 3. using grilled eggplant instead of peppers.","1508867958","1344"
"21755813","Britta","This is a favorite and really deserves its five star rating. I like to add chickpeas or lentils to make this into a hearty eggs-for-dinner option. I also found that the oven tends to overcook the eggs - by the time the whites are cooked, the yolks are solid as well. Reducing stove top heat to a simmer and putting the lid on makes it easier to keep an eye on the eggs, helps to maintain solf yolks, and also avoids the hassle of using the oven.","1506862960","1335"
"15925113","alessandro","I am a Tuscan born and it's pretty much staple dinner food there and no need  to turn the oven on, only cover the pan and finish cooking it on the stove and serve it with plenty of Tuscan salt less bread","1509373276","883"
"17221680","Dea","This was delicious, thank you for this recipe. <br/><br/>I added 4 cups of spinach to mine and used diced tomatoes (pomi) thicker and less watery. <br/><br/>I made mine w/ 4 eggs I live alone, I had 2 for breakfast, with corn a tortilla and I will be having this plus a cup of cream of butternut squash soup. <br/><br/>Life is good when you know how to cook! :-)","1508868655","570"
"23594439","Eoghan","I hate when people say it's a great recipe and then list the dozen ingredients they added or changed. This is a great recipe as is. That said, adding a little anchovy paste doesn't change the flavor and adds a truly sublime umami. OK, that's it. Tried slipping that in without anyone noticing. But that's it. Not another thing.","1506880381","514"
"17637859","Federal Pioneer","Bomb daddy. Didn't have the peps, but went hard in the paint anyway. Hella fire. x","1508869397","492"
"17400515","Bryan","I made the mistake of stirring in the feta completely, and it dissolved entirely in the shakshuka, giving the whole dish a disappointingly musty taste. I would suggest stirring only enough to distribute the feta evenly, then not disturbing the mixture further!","1508867874","432"
"16731694","Steve","We make this in the style that we first ate it in Morocco, with the addition of ground coriander, cinnamon, turmeric, allspice and - if we have it - saffron to the spice mixture.","1509376871","381"
"16018118","Yvonne","This is a very good vegetarian recipe! I don't understand why people have the tendency to transform every vegetarian recipe by adding meat in it?<br/>Is someone dying if not ingested meat at breakfast,lunch and diner???<br/>How about just enjoy the traditional recipe without sausages,salami,bacon and shrimp?","1509374155","368"
"16659172","Jmk","This is a good basic shakshuka. To add authenticity and a deep flavor, add some harrisa (or ancho or pasilla paste) instead of cayenne and paprika, and leave out feta.<br/>Eggs stewed in tomato is found all over Middle East and North Africa, and there's an Italian and Spanish version too.","1509377492","315"
"16404513","MFK","This is a very simple, delicious Shakshuka recipe.  I cook eggs to order and serve over the sauce in a shallow bowl, to ensure they are cooked to my liking (over easy over very low heat so the whites don't overcook and the yolk is warm).  I tend to serve with naan or grilled flatbread and tons of cilantro and harissa.  A dollop of fatty yogurt never hurts.  Simply the best brunch food on earth.  Serve with red wine!","1509376026","257"
"17309462","Helpful Friend","It was brought to Israel by the Jews forced to flee North Africa, including Algeria.","1508868232","249"
"16951668","Hillaryn","Thirty some years ago when I lived on a Kibbutz this was one of the dishes we could make in our room over a gas burner, when we didn't feel like heading to the communal dining room. To set the eggs, I would cover the pan with a plate. We would also add whatever was seasonal, like peppers, or top with avocado slices when it was served. When I lived in Egypt, this was a fairly common fast-breaker or breakfast during Ramadan. Great quick dish. Never served it with cheese, but why not?","1509378087","156"
"17152495","Carolyn Lipp","Easy and delicious, though I didn't finish it in the oven, but continued on the stovetop with a lid over the pan to poach the eggs. I also used a tablespoon of paprika rather than a teaspoon. (I like paprika!) Also used parsley (a lot of it) as I didn't have cilantro in the fridge. Turned out great. Similar to a favorite breakfast dish called Moroccan Eggs at Cafe Mogador in NYC.","1508868981","138"
"15727627","Kathy","I cook for just me so I freeze things and this recipe (the base) freezes beautifully. I dole it out in freezer bags. I add cooked, cubed Italian sausage while  I am reheating the sauce. I cook the eggs covered on top of the stove-- much faster than the oven. One time I had shrimp I needed to cook and I poached them in the sauce--very good. I don't always add feta. This is a very versatile recipe.","1509372646","95"
"16524170","Mitch Merback","Great recipe! Be careful, however, because it's easy to overcook the eggs. We thought it would amazing to have some runny yokes mixing with the sauce when you dip your bread in. So, the next time I try this, after the eggs go in, I plan to skip the baking and simply broil the top -- create a bubbly-crispy shell across the top, allowing the yokes to remain liquidy. Another idea: globs of goat cheese strategically placed, rather than feta sprinkled througout.","1509376401","94"
"17563347","Moe Rubenzahl","I love this recipe. First had it in Israel where it is so popular, some people thought it was an Israeli dish, one person said it was Hungarian. Turns out it's Tunisian!<br/><br/>I don't use the oven. I nestle the eggs in the gently simmering sauce in a covered pan and the eggs poach nicely in 3-5 minutes.","1508869413","83"
"15848059","Figaro","First made this in England in 1985. Claudia Roden appeared on BBC-TV and I bought her book. Her version was called Chakchouka, made with peppers, onions, garlic, cumin, a healthy amount of Harissa; peeled and sliced ripe plum tomatoes, were scattered round the top; covered and cooked until juicy. The eggs were dropped into indentations, covered and cooked until the whites were set. Cilantro gets sprinkled on top. Never, ever used the feta, but I guess you could. A great dinner with Pita or Naan.","1509373680","65"
"16101886","Allison","Tomatoes are fine in a cast iron skillet, just be sure the pan is seasoned with oil before hand.","1509374340","64"
"100162696","Maggie","Crack the eggs into small containers (1/2 measuring cup is perfect) before lowering them - gently! - into the sauce. If sauce is too thick, add a little water to the indentations. Get the sauce simmering, then cover the pan and poach the eggs on low heat for 3-5 minutes. When whites around the yolks are somewhat set (not transparent), the dish is done.  Double spices Paprika: half sweet/smoked  Add  1 Tbl Harissa? More garlic Zatar sprinkled on top","1556130195","62"
"16067397","Jana","Is it OK to cook a tomato sauce recipe in a cast iron skillet?","1509374563","51"
"16067226","Tami","Great suggestions from others: make the cheese chunks big, cover the pan instead of baking, sub in what makes sense or what you have on hand (for me, fresh tomatoes and basil and smoked paprika). A classic to make again and again.","1509374695","49"
"17072388","Kbncoo","Its an arabic dish( even has an arabic name)<br/>You can also try to do it with scrambled eggs and skip the oven part.","1509379173","49"
"17314759","kalpal","We used to make this in the 1950s. We never used cheese and we scrambled the eggs. It was so good that we never had any leftovers, 5 people.  We had no canned tomatoes. We grated fresh tomatoes into the pot after the peppers, onions and garlic were well cooked. Ah nostalgia.","1508867703","43"
"31531602","MrsWhatsIt","One of my all time favorite NYT recipes. I also at least double the spices. It makes a big difference if you make sure to let it cook down. Stovetop for the eggs works like a charm. This time I served it over polenta. Delicious!","1555285614","42"
