"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"20590124","Lisa","Tip for bright color *and* easy cranberry straining:  First I pureed the cranberry mixture in the pot with an immersion blender, then I pushed it through my sieve with a spatula.  It only took a minute or two and the puree is buttery smooth and NEON red.","1508887680","1109"
"16762037","Baba","If you want avoid some headache, I recommend the Julia Child/Alice Medrich method for peeling the hazelnuts rather than the oven method (which did not work for me).<br/><br/>1. Add 3 Tbs of baking soda to 2 cups of boiling water.<br/>2. Add the hazelnuts and boil for about 3 minutes until the skin removes easily from a hazelnut that you tested.<br/>3.  Pour the contents into a colander and run under cold water.  Fyi, the water will be black.<br/>4. Remove skin.  I used a paper towel to help remove the skin.","1509377025","1048"
"16664303","bsaylor","2 cups of almond flour will work instead of the hazelnuts and rice flour. You can add a little arrowroot flour or cornstarch. Or use half almond flour and half cup-4-cup.","1509376692","876"
"16677099","Eileen","I used the lemon poppyseed crust (minus the poppyseeds) from Melissa Clarks ricotta tart, it uses ground almonds and it was fantastic with the curd.","1509377460","401"
"20563512","David Tanis","Figure 1/2 cup orange juice. For maximum yield, don't let cranberry mixture ""cook down."" Strained cranberry mixture should yield a scant 1 + 1/2 cups. Even with less, should be sufficient for a 9- or 10-inch tart.<br/><br/>For the best color, make sure the curd is not overcooked (i.e. grainy) and be sure to cool (it thickens as it cools) before pouring into tart shell. If possible, make curd a day in advance. Will keep a week or more, refrigerated.","1508886937","359"
"16761711","kgs","Can regular white or wheat flour be substituted for the rice flour?  We don't need to avoid gluten, but would rather avoid extra shopping if possible.  Thanks in advance.","1509376835","254"
"25831529","Carol","I don't sieve the cranberries as the skins have a lot of pectin which helps the curd solidify. Plus I like the taste. I also use three whole eggs rather than 2 yolks and 2 eggs. I've made this several times and the curd has always been delicious.","1517774029","227"
"24933020","Ellen","For the color to remain the beautiful jewel-red, it might be better to add the butter last, and perhaps a little less of it.  I have made this recipe twice; the first time I forgot the butter till the end, and kept the lovely color.  This time I followed the directions and the butter lightened the cranberry puree to a pinkish-orangey tone, less attractive.  The old NY Times Cookbook recipe for lemon meringue pie left the butter to the end, with I think good results.","1511374948","200"
"17074937","Merle Gilmore","Loved this recipe but two hints for making it the next time:   1 - do ahead (make and freeze crust, make curd) but do NOT combine and bake until day of serving. The crust turned slightly soggy when it was made the day ahead and stored at room temp as indicated in directions. 2 - add extra liquid in the form of 2 - 3 ounces of non-pulp orange juice or unsweetened cranberry juice (which also makes an excellent Cosmo!)","1509378146","193"
"17042958","SCG","I too struggled with the volume of the cranberry mush after straining; to cut the tartness and to add volume, I made a stove-top vanilla custard and layered the cranberry curd on top, which ended up filling the pan perfectly, and the flavor combo is yummy! Baking it creates the lovely, bright color; it will look pasty before that. Cracking, roasting and peeling 50 raw hazelnuts was nuts (pun intended). Boil the nuts in baking soda in water and rise off skin in a cool bath; so much easier!","1509378543","184"
"20561710","Helen S. Fletcher","When I had my bakery, we made a Chocolate Cranberry Curd Tart (<a href=""http://pastrieslikeapro.com/2014/11/chocolate-cranberry-curd-tart)"" title=""http://pastrieslikeapro.com/2014/11/chocolate-cranberry-curd-tart)"" target=""_blank"">http://pastrieslikeapro.com/2014/11/chocolate-cranberry-curd-tart)</a>.  It featured a chocolate crust and chocolate ganache topping.  <br/><br/>We also just buzzed our cooked cranberries through the processor and although bits of the skin were left, it added to the charm of the tart and, when eating were not detectable.","1508887262","177"
"17582976","MissEmphasis","Despite the fuss involved sieving the cranberries without a food mill I turned around and made a second batch the moment I tasted the first. Yum yum yurrrm. I opted for three whole eggs instead of the 2 eggs, 2 yolks (I'm not fond of the taste of commercial yolks) and that worked beautifully. I served the curd with gingerbread one night and in a simple butter crust the next. And I ate a goodly portion directly out of the jar.<br/>Gorgeous color and tastes awesome.","1508870066","174"
"16757676","Janie F","It also seemed like it would take an eternity to push the cranberries through a sieve, so I just used an immersion blender and pureed. Perhaps not perfectly smooth, but tasted fine.","1509377289","164"
"20616043","Angelina","I didn't have time for the hazelnut crust, so I followed braylon's advice about the almond flour as a substitute (2 cups as a replacement for rice/hazelnut). This tart was a huge hit with kids and adults alike, especially with guests that have celiac. I used the pulp remaining in my mesh sieve in Mark Bittman's basic muffin recipe and the pulp (cranberry/orange peel) made a perfect flavoring.","1508887678","133"
"16796944","M","This is an unusually poorly written recipe.  Could you please add the amount of liquid we should expect from the orange (they vary considerably in size and in juice content) and after straining the cranberry mixture.  It was barely enough for one cup after I strained them.","1509377466","121"
"16867671","C. W.","I used a traditional pate sucree for the crust to accommodate someone with a nut allergy. Doubling the curd recipe filled my 12 inch tart dish beautifully. The cranberry curd was sumptuous and delicious. Just tangy enough to offer a nice counterbalance to the often saccharine duo of pumpkin and apple pie. Will definitely make this again!","1509378219","80"
"16805910","Tom","For people having trouble getting the filling to set, I used a teaspoon of arrowroot and the texture was perfect. I cooked the cranberries for longer than suggested -- forget the timer, just wait for the first bubble and then you're good to go. Beautiful rich red color, perfectly tart flavor. A big hit.","1509376692","76"
"16833370","Neil","What do you think about substituting a blood orange for the regular orange? The resulting tart would be less sweet and have a bit more color. What do you think?","1509378533","70"
"17090758","Meredith","This turned out great, despite how vague the recipe is. A few things I did:<br/><br/>1) Made crust in a Kitchen Aid mixer, using the paddle (flat) attachment.<br/><br/>2) I ran the cranberry mixture through my Champion Juicer. I ran everything through once, then ran the pulp through a couple more times, yielding a full cup of cranberry mixture. This seemed to be the perfect amount to then create the curd to fill a 10"" tart pan.<br/><br/>3) I replaced the butter with Earth Balance and the sugar with coconut sugar.","1508868757","68"
"29405914","Michele","-for bright color: make sure curd is not overcooked (grainy) and cool (it thickens) before pouring into tart shell. Puree cranberry mix w/immersion blender, then sieve  (also can put in food proc rather then sieve) -Use 1/2 cup OJ. For max yield, don't let cranberries cook down Strained cranberries yield abt 1 1/2 C.  - Best make curd day or even week bf.  Temper eggs bf adding - ok with 3 whole eggs  May need 1 tsp cornstarch Crust - ok with 2 c almond flr and no rice flr","1542227022","63"
"16723303","Norma T","Can one use a plain pastry crust? I love the idea of cranberry curd instead of lemon curd in a tart without the ""nutty"" flavor of this recipe.","1509376729","60"
"16723948","Carl Edwards","I'm thinking of a cranberry meringue pie.... à la Lemon Meringue Pie","1509376929","58"
"16932655","Lewis","Came out perfectly. Used 2 oz orange juice. Cooked the cranberries until they mostly broke down, then pushed through a sieve. Cooked the custard until it was steaming and really thick. Kept it in the refrigerator overnight and cooked the crust and tart the next morning. Had plenty of curd to fill the tart pan. Good cranberry red color. Everyone loved it.","1509379037","52"
"29564669","GrandmaJ","I made this twice-very popular. I did not strain the curd - used an immersion blender to purée. This results in a gorgeous red. For the crust, I used King Arthur gluten-free flour which works better for the crust. I reduced the sugar to 1/3 cup and increased the butter to 4 oz because it was too crumbly. For the filling, I increased the cranberries to 18 ounces, butter to 4 oz, and used 3 eggs   3 yolks, leaving the sugar at 1 cup which made enough to fill the 10” tart yet not too sweet.","1543515964","42"
"16757336","lenora","I made this on Saturday during a Gluten Free/Dairy Free Pre-Thanksgiving cooking party. Yes, we had fun. One note and a question. Note: I think the food mill is a must, we spent  A VERY LONG TIME pushing the cranberries through the sieve..A VERY LONG TIME. Also,my filling looked more pink than cranberry red...did I do something wrong?","1509376844","40"
"16911797","SenoraH-B","This recipe looks like it has better information about the liquid-to-other-ingredients ratios for the curd: <br/><br/><a href=""http://www.thekitchn.com/fall-recipe-cranberry-squares-133199"" title=""http://www.thekitchn.com/fall-recipe-cranberry-squares-133199"" target=""_blank"">http://www.thekitchn.com/fall-recipe-cranberry-squares-133199</a>","1509378230","38"
"16790805","Stu","I make a lemon cheesecake every year for Thanksgiving, but this year I substituted the cranberry curd in place of the lemon curd for the topping.  I cut back slightly on the sugar to keep things in balance.  The result was delicious, and the color was absolutely startling.  Now to experiment with pomegranate, passion fruit, blood orange, gooseberry, red currant, guava......","1509377045","35"
"16782271","Brioche","This recipe would have been much improved by stating the amount of cranberry liquid needed to match the rest of the ingredients.  My efforts with the cumbersome sieve process yielded only a cup of liquid. It didn't seem like much for the amount of butter and eggs.","1509377054","31"
"16794378","SusanS","I laboriously followed the directions on this to a T and was disappointed with the end product. Not at all fresh dark cranberry as pictured, but the pink beige others have complained about. If / When I try again, I will either up the orange juice quantity, or try the immersion technique with cranberries, as I think low amount of dark juice liquid was the culprit. The crust is amazing, though, and worth the trouble!","1509377472","26"
"17898863","Carol","Used Trader Joe's roasted shelled hazelnut to save a step. the cranberry curd took a little longer so I raised the heat to mark 4 on an electric stove.","1508871162","26"
"16669164","Rikki","What would you substitute for butter to make it dairy-free?  Shortening/margarine/Earth Balance?","1509377234","19"
"121697956","hannah","Rave reviews.  For the crust: - Remove as many hazelnut skins as you can but don’t sweat their presence too much - Add vodka instead of water (for flakiness)  For the curd: - Use three whole eggs - Use 1/2 stick butter (half the called for amount); Add it at the very end (after the eggs) - After cooking cranberries with orange peel, remove the peel and put the cranberries in a Vitamix blender; purée until smooth and skip the straining step","1669578578","19"
