"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"117245307","Ian from Salt Spring Island, BC Canada","I’ve been using my meat tenderizing mallet for smashing garlic lately. Turns it into a creamy paste. Does a great job and I’ll use it with this recipe.","1646583385","1535"
"117260951","Eileen","I keep a large bulb of garlic, roots intact, in a small vase (one that held a hyacinth bulb purchased at Aldi works well). Use the tall green shoots from the garlic instead of scallions to add flavor and greenery to any number of dishes. The roots that grow swirl in a lovely pattern in the bottom of the vase, and the bulb will continue to produce shoots for weeks.","1646670436","1203"
"117270884","Gigi","As a Vietnamese immigrant whose parents owned a restaurant for decades in Denver, I would like to add another essential condiment/sauce in the canon of Vietnamese cooking called Maggi. My family makes this dish using Maggi and not fish sauce. Just thought I'd offer this up as another way to make these yummy noodles. Maggi, in its iconic curvaceous dark brown bottle, is not made of soy but wheat protein. You will often that tangy saltiness in Vietnamese sandwiches.","1646706736","1171"
"117231692","Patrick","YiaYia, a mortar and pestle crushes the garlic, releasing its flavors and oils, but a food processor just cuts it up finely, and the hard sides of the garlic are still intact, albeit smaller.  But, little of the garlic’s flavor is released when it is simply cut into small pieces, so if you don’t have a mortar and pestle, it’s better to crush the garlic with the flat side of a heavy knife, and then mince it.","1646490223","843"
"117230973","RobinP","Have been cooking pasta in a skillet for years. Use approximately 3 cups of water per 12 oz of pasta in 12-inch skillet. Turn heat to high. Cook approximately 10 minutes, stirring frequently, adding more water towards end if needed as noodles absorb the water and soften. Add favorite sauce - or transfer as recommended in this recipe and toss till you are happy with the finish.","1646484956","546"
"117256766","James F","Hamish,  Folks have tested this plenty of times - there's basic science to it.  Here's one article from a colleague of Kenji's: <a href=""https://www.seriouseats.com/how-to-mince-chop-garlic-microplane-vs-garlic-press"" target=""_blank"">https://www.seriouseats.com/how-to-mince-chop-garlic-microplane-vs-garlic-press</a> That said, we cook for our homes, not a lab. Process the garlic any which way you want.  The important thing is someone wanting to cook.","1646655882","470"
"117265110","Jacques B","DO not buy crushed garlic in a jar. You can get away with whole peeled garlic in a crunch. Garlic is easy to use peel a few bulbs and leave it whole in your fridge and then you will have the pleasure of using garlic in your cereal in the morning.(just to see if anyone is reading)","1646681670","369"
"117253052","michelle","Unusual for me, completely followed the recipe, no changes. I'll never cook pasta in a pot again.Added a fair amount of the pasta water, to the end product and tasted like we had a cream sauce. This is amazing, no leftovers ...and chop the garlic however you want!","1646618009","342"
"117243900","CFXK","1. On a well supported cutting board, smash garlic cloves with the flat side of a chef's knife - making sure to: hold the handle of the knife over the edge of the board; center the blade over the garlic (lest you send the clove flying across the kitchen); and give the side of the blade a nice hard whack. 2.  Gather smashed cloves into what will look almost like a pile of pulp, and mince away.  Easy; fast; efficient - and a great way to channel aggression.","1646578555","278"
"117267432","Lena","I have made this dish dozens of times over the last few years and it's always delicious. I do have a suggestion, however. The amount of sauce needs to be at least doubled from what is suggested above. Keep the butter and garlic on a very low flame so the garlic doesn't burn. Turn the heat off before adding the cheese.","1646689410","228"
"117263035","Brad","I found a garlic ""rocker"" on Amazon while browsing kitchen utensils. I's a bent bar shape with small holes in the center. You press down and rock back and forth on a garlic clove and it pushes the garlic through the holes, releasing the most intense garlic flavor. It's much like a press, but without the messy clean up and frustration of getting all the garlic out of the press. It cleans up in about 15 seconds. I'll never mince garlic again!","1646675908","219"
"117229699","MenloPaul","I think there is also a little tangerine juice to counter the garlic, as in their sumptuous roast crabs...","1646458191","196"
"117237384","Betsy","Fresh is surely better, but those little jars of minced garlic really do make life easier.","1646519732","193"
"117232598","MichaelH","There are lots of vegan fish sauces and oyster sauces available, and they taste great.    I live in Northern Virginia, so I get them from H Mart, but you can also find online.  The vegan oyster sauce I prefer is Kikkoman.   ps I just checked the bottle and it says vegetarian, not vegan - but I don't see anything in the ingredient list that's non-vegan.","1646494838","174"
"117248934","laurie","1- Trust and follow the pasta cooking method - but stir to unstick from pan   2- Use all the garlic even if it seems like too much  3- Add a bit more of each of the sauces, and more like 1/2 c. cheese   I ended up not even needing to drain the pasta, end result was perfectly creamy/emulsified, not greasy in the slightest. I told my Roman-born husband it was like Vietnamese carbonara. We added lots of black pepper (like the crab dish has). Anyone tried it w/ bottarga instead of cheese?","1646597196","141"
"117245018","Phaniecoop","I’ve been messing around trying to replicate this recipe for over thirty years, with pretty decent results. I use some Maggi seasoning, with or without soy sauce. And I almost always throw in a bit of mayonnaise.  Love the suggestion for a touch of tangerine juice.","1646582349","76"
"117232694","Hamish","The only reason to not use a food processor is the cleanup hassle.  People will forever repeat (the untested mantra) that a mortar and pestle does miraculous things that a knife or food processor can't do, but given how this is cooked, there's no way a side-by-side blind comparison would ever detect a difference.","1646495206","75"
"117245163","David Hard","I add a about a tablespoon (basically a big pinch with my fingers) of flour to my garlic. Makes it a little bit more of a paste, and the sauce is a little drier and thicker, making it more like the garlic noodles I love getting from various places in San Francisco. Cook up some shrimp and add them in along with a bit of sriracha. Yum.","1646582888","67"
"117241381","jafitts","A garlic press might work as well, but as it can be a pain to clean, I'd probably use a chef's knife: Smash with side of knife, mince, use side of knife to mash minced bits. (Jacques Pepin is always doing this with garlic; you might be able to find a demonstration by him online.)","1646554833","56"
"117247624","SalD","When you cook pasta in shallow water, do you add salt?  Nobody mentions it.","1646591577","53"
"117260745","Monique","I do the same. I put the garlic between small pieces of parchment or waxed paper to keep the all the bits and for easy clean up.","1646669833","51"
"122036469","Michael Edwards","I like to gently massage the garlic cloves first, with some soothing ambient music in the background. This results in a mellower flavor. I also make my own oyster sauce, using bivalves that I raise myself in a saltwater aquarium in my basement. And it goes without saying that Brown Cow Parmigiano Reggiano is a must for this recipe. Delish!","1671141371","48"
"117267655","Lynn","Substitute for oyster sauce…hoisin sauce Sub for fish sauce….soy sauce","1646690500","47"
"117231901","Julia","If you have a small sized processor, go for it. If you only have a full sized unit, then its probably not quite enough garlic, and it will fly out to the sides of the bowl and not get evenly chopped or chopped small enough. I usually grate my garlic on a microplane.","1646491321","46"
"117251532","Linda","This is pretty good.  I added 2 cups frozen peas and 1 1/2 cup of shredded roast chicken which made it a main course.","1646610098","41"
"117344272","Squirrel Butler","I used 21.  It was just one clove too many.  20 is the bomb","1647101613","40"
"122040137","Eric","In Kenji's book (The Wok) he says the garlic should weigh about 60-70 grams.","1671154832","40"
"117251849","KPS","@Hamish - I've had pesto made with a mortar and pestle and pesto made with a food processor.  There is a world of difference in texture, creaminess and taste ~ its so much better when ground by hand.","1646611609","36"
"117249793","Jane Eyrehead","I agree with mashing the garlic with the flat side of a knife. Ever since the Galloping Gourmet did it, I have never looked back.","1646601462","35"
"117284640","Jill Turner","Pasta is absolutely delicious. Made tonight. Added salt to the pasta water, and next time I won’t. Might be nice to add that note to the instructions as most cooks are trained that pasta water needs salt. Had a few problems with the Parmesan clumping on the serving utensils. Might be interesting to add a Parmesan rind to the pasta water and then omit the Parmesan shavings.","1646787736","34"
"117262760","cynthia","Delicious simple tasty recipe. Added extra soy sauce. Cooking noodles in a flat pan makes a huge difference both for the noodles and that leftover starchy water. Do not salt pasta water! Would be great cooking egg into it last minute too. Will make many times. Thanks Kenji!","1646675211","28"
"117251331","Barbara","I wonder if could the frozen garlic puree from Trader Joe's be used? 1 cube = 1 clove","1646609059","26"
