"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"17236801","Karen","Where you use towels to hold the dough, I use parchment paper...then I grab the paper, lower it into the 450 degree pot put on the lid, and bake it.  No sticking.  No burning.","1508867714","4032"
"17315779","Abby","My results were equally perplexing. I used 3 c of flour. Added 1 c butter and 2 c semi sweet morsels. Two eggs and some vanilla. Instead of forming a loaf, I spooned tablespoon sized balls on a baking sheet. Baked for 10 mins at 350. Came out tasting like chocolate chip cookies!!! Not sure what I did wrong. Maybe a little more tweaking will help.<br/><br/>I'm kidding, but you didn't follow a single thing from the original recipe. Your comment has nothing to do with Bittman's recipe.","1508867573","2975"
"14899846","Molly Gallucci","I've made this for years. I double or triple the batch and after rising 2 hours I put it, tightly covered, in the fridge. The next day I take out a large handful/grapefruit sized amount of dough, shape it and let it rise on the counter on a lightly floured silpat covered with a kitchen towel for 1-2 hours depending on how much time I have. Follow the preheat directions and use the silpat to transfer the dough to the pot. You'll have dough for days and it will taste more complex as days pass.","1509369402","1548"
"14805244","mjan","In a follow-up article, Bittman's article added the recommended weights for the ingredients.<br/>430 grams flour<br/>1 gram yeast<br/>8 grams salt<br/>345 grams water<br/><br/>Bittman also noted he settled on just under a tablespoon of salt -- call it 16 or 17 grams.  I use 16 grams.","1509368167","1409"
"17244008","RD","I've made this for years and, at the outset, found that last rise outside the bowl was a disaster--dough stuck to whatever it was placed on and sprawled all over the counter if left unchecked. I started to do all the rises, including the last one of two to three hours, inside the same steel bowl, and have never looked back. Easier and we've found has the same results","1508867359","1010"
"17364444","Joyce","Maybe this will help you: I line a bowl with parchment for the second rise. At that point the dough sticks somewhat. But when it's time to bake, I pick it up by the 4 corners of the parchment and just plop the whole thing into my preheated Creuset Dutch oven, put on the lid, and bake as directed. The parchment peels off easily after baking. The crust is amazingly crisp and the crumb is like in the picture. Just had some with supper tonight.","1508868047","991"
"15859306","Dan Findlay","By weight:<br/>450 g flour<br/>315 g water<br/>9 g salt (1 1/2 tsp.)<br/>1/4 tsp. dry yeast<br/>Or:<br/>450 g flour<br/>285 g water<br/>9 g salt<br/>60 g sourdough starter (100% hydration ratio - 30 g each flour and water)","1509373224","586"
"26980262","Big J","You can't always get what you want.  But if you try sometimes, you find you get what you don't knead.","1525471884","560"
"16462223","Nannette","Not 1/4 teaspoon yeast ; but 1/4 ounce equals 2 and 1/2 teaspoons of yeast. Made it as recipe states once ! Obviously flat! Excellent bread","1509375537","524"
"30136956","Chris","Note to all cooks who use a LeCruset with the Phenolic knob - it is only oven safe to 375 (it will explode and melt in your oven if you put it in the oven at 450).  Best to replace with the stainless steel knob, which LeCruset says can withstand any oven temp (available at many retailers and inexpensive).","1547414207","501"
"17235380","Steve Martin","I have been making this for years.  Every time I do, folks declare it the best bread they've ever had.  Tip: for an airier crust, increase the water to 1-3/4 cup.  I for this tip at th Scottsdale Farmers' Market from the bread chef at The Phoenician resort.","1508868471","441"
"14813174","Patricia C","I have been making this for years too and do a lot of variations.  Diane: it helped me get over my fear of baking.  Also check out Bittman's variations.  These days I usually use 1 cup of whole wheat, 2 cups of unbleached white bread flour, handfuls of pumpkin, sunflower, poppy and sesame seed, and one heaping half tsp of instant yeast.<br/>Susan: The towel is definitely the hardest part of the recipe!  So I let it rise in a greased bowl, covered.","1509368606","376"
"18512559","Jim R","For those looking to improve the flavor, try slowing the rise!<br/>Cooler temperatures encourage bacterial fermentation, converting starches to sugars that result in a more complex flavor.<br/>After shaping the loaf in step 3, try refrigerating the dough overnight, then allow 6-8 hours at room temperature for the final rise, instead of 2.<br/>It increases the time from 24 hours to as much as 48 (or more), but you'll never know unless you try...<br/>I also prefer more salt.","1508875044","329"
"17243342","KAE","I have made this general recipe weekly for 5 years...I find it extremely forgiving.  I double it, cover, leave it overnight.  I stir it away from the sides in the a.m. pop it onto a floured board, cut in 2. Fold each one into itself, make a nice balls.  Cover with towel 35 min, while containers heat up.  Place each one into the hot dish, place cover on and bake.  Gorgeous crusty round bread when done!  Slightly more or less of any ingredient doesn't make or break--it is an amazing recipe.","1508867541","323"
"17594006","CCM","I've made Mr Lahey's bread so many times I've lost count. I've stopped buying bread in stores. I converted the volumetric measures for flour and water to grams and use this recipe: 430g bread flour, 345g water, .25tsp dry active yeast, 1.75 tsp course salt. I use an electronic scale to weigh the flour and water. Works every time.","1508870364","306"
"15841174","Jane","I use a pizza pan and a stainless bowl that I heat in the oven... and it works really well, since I don't have a heavy pot with a lid.","1509373208","252"
"17485538","Abby","I love this recipe, but when I made it my dough was always wet/sticky. Jim's dough (at 1:53) is stiffer. His dough at 2:22 is firmer. He tossed into oven, I poured. <br/><br/>I just tried the recipe according to the video using 1.5C of water, 430g of flour. Oven at 500. Loaf is taller, crust is more caramelized. What a difference. <br/><br/>My only mod was to skip the towel. I use a very lightly oiled bowl for final rise. Works great. Dough stands taller and slides nicely into Dutch oven.","1508869976","222"
"17595060","Rita","The best bread. I use Cooks Illustrated's modifications. I use part beer for the liquid. Gives it a malty taste. 10 oz AP flour; 5 oz white whole wheat. Honey as a sweetener. 1 tb vinegar. I form the loaf on oiled parchment and use a pie plate for that rise. The parch,net becomes a sling to move the dough from the plate to the heated pot. I've also used a long covered clay pot to bake the bread to get a long loaf. The parchment helps with that too.","1508869612","220"
"19723257","Theresa SF Bay Area","Mark Bittman wrote a follow-up article called No Kneading, but Some Fine-Tuning on 12/6/06. He specified gram weights. 430g of flour, 345g of water, 1g yeast and 8g salt.  Hope this helps.","1508883735","217"
"17408855","Charlie","The advantage of using weight in baking is that flour's density changes depending on how tightly it's packed and some other factors so a cup of flour doesn't always contain the same amount of flour. Measuring flour by weight ensures that you're getting the exact amount the recipe calls for every time.<br/><br/>Using weight also has a convenience factor. You can just keep putting ingredients in the same bowl and setting the scale back to zero which saves a bunch of clean up","1508867379","208"
"16388800","Natalie","I really like this recipe and have shared it with many people.  I use 1.5 cups whole wheat and 1.5 cups bread flour - works great. For a slightly cripsier crust, I add 1 tbsp of olive oil.","1509375397","180"
"16066612","paulpegg","I have been making this since Jim Lahey published his book in 2009. A variation I like the best substitutes rye flour for 25% of the flour and adds 150 grams of red miso to the water. Just add water or flour if the mix is too stiff or too sticky. <br/><br/>I like the idea of oiling a stainless bowl for the rise and then pouring the dough into the dutch oven. Score the top of the dough, add a handful of ice cubes around the edge, put the lid on to add some steam in the pot to boost the initial rise.","1509374759","174"
"16330875","ko","Just wonderful.<br/>It's pretty forgiving too.<br/>Per the video, I used very high heat on the first attempt but the bottom charred.<br/>The video is helpful but just follow the recipe as written.<br/>I've added olives to this base before the second rise with excellent results.<br/>Also, I always double the recipe, making one for now and one for later. A few days in the fridge before the second rise makes a loftier, more complex loaf. I usually prefer the second, ""aged"" loaf.","1509376262","174"
"30656373","Annie","That is a harsh statement, ""lazy and knowing nothing"".  As for sourdough, that's fine if you like sourdough.  I do not in fact.  I prefer a fluffy interior to my bread with a crunchy crust that I have never been able to get through sourdough.  I am going on 83 and have cooked and baked all the years I remember and I believe there is nothing wrong with a shortcut sometimes.  Especially when you have other things going to feed a family or group of 11 men gathered to make wine in my cellar.","1550334126","167"
"18996570","Teresa","Someone noted that their Dutch oven lid knob would not take the 450 oven temperature. That problem can be solved by putting aluminum foil over knob to protect it.","1508878299","163"
"17042873","coo","I've made this recipe many times since the original publication And it always turns out great. I'm not very fussy with the ""turn it out on a towel"" part (even just dumped it straight from the bowl) and never had problems. One thing has helped a lot: my cast iron Dutch oven is old. I found that if I line the lid with heavy duty aluminum foil it seals much tighter and I get fabulous rise.","1509378168","161"
"15870161","LW","Drop it in oiled stainless steel bowl for the rise then dump easily into baking vessel. Can add fennel seeds for more complex taste.","1509372739","156"
"18529438","Tom Tigue","After the rises,I put the dough into a room temp covered baker , put it into a room temp oven, turn oven on - set to 450F - let bake for 55 minutes - covered - then uncover for 10-15 mins.<br/>No nasty putting dough into a flaming hot pot with an equally hot cover..... check the bread with a pen type thermo - 195-200F is fine. ( No wasting energy pre-heating a large oven either.)","1508876362","143"
"17949433","Marlo Finner","I seeded, deribbed, & sliced three large jalapenos and mixed them in with the flour, salt, yeast and water.  Right before putting the dough under the towel for two hours to proof, I folded in 1.5 cups of shredded aged white cheddar.  Baked at 450 for 35 minutes, removed lid and baked for another 12 minutes.  Let stand on rack for 15 minutes. Tremendous.","1508871195","128"
"16698405","Ben Helvensteijn","This recipe seems pretty much foolproof. Made the dough last night (23:30), then left it overnight in the oven with its light on (kept it 21.5°C\71°F). At 08:00 scraped it carefully onto an oiled & floured springform and baked it right after per temp\time directions.  And, yes, that leaves out the risky hot-pan manipulation (sigh of relief): With a lightweight springform there isn't really a drawback in not having it preheated. So, having it sit longer isn't needed to taste great.","1509376850","122"
"29474580","Scudder","Whoever said that one should place the bread on a tea towel for the second rise should be shot.  Parchment paper is the intelligent choice.  This dough is way too sticky and would require way too much flour not to stick on a towel.","1542748625","121"
"106054225","NotaBaker","I was 100% convinced this would not work. Could not work. Not with me at the measuring bowl.   I used a whole packet of yeast. Oops. I probably screwed up flour measurements. Does kosher salt measure the same, or do I need more? I have no cotton towels, just determination and a carb addiction. There is no [tea]spoon.  It's still turned out more perfectly than anything I've ever attempted to bake. I may never buy store-made bread again (and not just because of the apocalypse).","1585176481","114"
"106220041","Gail","Instant"" yeast can be added to dry ingredients. If you use ""active dry"" yeast (which is different) you have to activate it first, Take about a 1/4 cup of the water from the recipe, heat it to about 110 degrees, and *twice* the amt of yeast (1/2 tsp) and a tsp of sugar. Wait for a few minutes--it if foams and bubbles, it's active and you can then add it along with the water to the flour.","1585845931","111"
"16790318","Gregg","I agree with Jake.  Weighing ingredients is far more accurate than measuring by volume.  I use 440 Gms of flour, 1 1/2 tsp salt, 1/4 tsp yeast, and 1-2 tsp of gluten, just because.  For small amounts, measuring spoons are fine.  Then 345 Gms of water.  I make this bread ALL THE TIME.   Makes a great gift. Cooks Illustrated has a modified recipe for those who want more flavor.  It has a bit of beer and a drop of vinegar in it and is quite good.","1509377281","109"
"16790368","Gregg","I do my second rise in a bowl with a parchment sling under the dough.  When I pull out the hot dutch oven to put my dough in, I lift it up and place it into the D.O. by the sling.  I don't worry about getting burned now, and my dough doesn't sink from the violent toss into the pan.  If you use the sling method, be quick and fluid in your motions.  If you go slowly the dough can fall off of the parchment sling.  Hope this helps.","1509376765","94"
"23800782","Peter Best","One and five-eighths cups? Can anybody claim to be able to measure that approximately, let alone accurately? Enough of this mad stuff. Give us grams, millilitres or at worst, pounds and ounces. I know that science is on the nose in the US but a bit of accuracy in the non-political world of the kitchen should be acceptable. Please don't refuse to acknowledge the virtues of other peoples' ways of doing things.","1506884536","92"
