"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"30778406","Maria","To everyone asking ""where's the curry"" or ""how much curry,"" the term curry doesn't refer to a specific spice blend, but rather to a style of food in some aromatic sauce that goes with rice or bread. In some curries, the flavors are cumin, coriander, turmeric, etc - in this one, they're ginger, garlic, basil, and miso. There are about a million types of curry, and no two taste exactly the same.","1551076235","981"
"100730294","ChelseaJean","This was quick, easy, and delicious! Big thanks to all the notes here—I followed others’ suggestions and used a full can of coconut milk, about 1 C water, doubled the garlic & ginger, and threw in some lime zest. I also used bok choy instead of spinach because it’s all I had on hand, and it was great. I added the bok choy about 1 minute before the salmon, which I then cooked for 4 mins. I’ll do the same next time I make this, which will be soon!","1559270857","597"
"30782007","maria","Whole family loved it.  Some changes: 1) Inc the garlic & ginger a bit - personal preference  2) Add a few dashes of curry powder while I sautéed onions, adds a little complexity - also preference.  3) Deglazed the pan w a splash of white wine after the miso was done - this really brought the miso together w/ the other ingredients for me  4) Inc the coconut milk as others suggested to 1 - 1 1/4 cup. Brought liquid up to only 3c total w water.  5) Used 1lb Patagonian scallops - so good in this!","1551107987","253"
"30779283","Annya","In light of other notes I used only 2 cups of water and otherwise followed all the instructions exactly.  It has a delicious but mild flavor and was a big hit. I think the key is caramelizing the miso; all of a sudden at about the 2 minute mark as instructed the pan started to smell wonderfully when that started to happen. If you add the liquid too soon it’s easy to see that this could fall flat.","1551096678","226"
"100074757","Barrett","One of the few recipes I crave enough to make over and over again. After several tries, I've learned the best adjustments are 1) use the whole can of coconut milk, 2) use less water (I just refill the coconut milk can from the tap), and 3) add some heat, like a glug of sriracha. The first two are essential, the third is personal preference.  If your fish comes with skin, make sure to remove it first (or better yet have your fish monger do it).","1555623437","184"
"100330357","Lilia","This 👏 is 👏 amazing 👏. (If for some reason emojis don’t go through, there are claps in there for emphasis.) My boyfriend was so worried about liking this and then couldn’t stop complimenting it! Everything comes together so perfectly. I used light coconut milk (1 c to 2 c water), upped the ginger and garlic for more pungency and was liberal with the fresh herbs at the end. Added broccoli and green beans for additional greens. Is it shameful to lick the bowl?","1557017536","108"
"30777359","Lisa","I added 2 tsp curry powder, doubled the ginger, changed the liquid to about a cup of water and a can of coconut milk (full fat) and threw in a sliced jalapeño. It was delicious. We’ll make this all the time.","1551061220","80"
"100758017","Amy","Tasty and very easy. Definitely reduce the amount of water and increase the coconut milk 1:1 would have probably tastes much better. Too watery with 3 cups","1559480524","76"
"30855300","mhenry","I couldn’t find white miso, only brown miso. Obviously changed the color of the dish, but it worked fine. Also, I reduced the sauce for an additional 10 minutes before I cooked the salmon. It made the flavor of the sauce much more concentrated and delicious.","1551465971","68"
"100204678","Olivia","So delicious! Added some fresh lemongrass I picked up today, plus extra garlic and ginger and it was great! Make sure you really caramelize the miso really well, to the point where it has darkened in colour and has caramelized the bottom of the pan. I find this is closer to five minutes than two. Be careful of the salt with this as the miso is very salty as it is. Really convenient and flavourful dinner!","1556324149","63"
"30817453","rebecca","I really enjoyed this easy curry.  My changes: I added 1 tbsp. fish sauce, used Thai basil instead of Italian basil, and used 1 cup coconut milk and 1.5 cups water for the liquid.  In addition to adding the herbs and lime juice at the end, I also topped the finished dish with sliced red fresno chile to add some heat.  I served the curry over cilantro rice.  A tasty and fast weeknight dinner.","1551290233","62"
