"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"19627155","Mary","Hi - I'd like clarification on the flour --- 1 C flour, sifted - is that one cup of flour and sift and add, or sift the flour to equal one cup of flour - makes a difference.   Thank you.","1508881561","3443"
"16636410","Jan Wong","In 1988 my Toronto newspaper was about to post me to Beijing as a foreign correspondent. Alas, my house wasn't selling. I'd read that the fragrance of baking helps so I bought a frozen loaf of bread, and warmed it in the oven. No sale. Desperate, I baked this torte for an open house. Ta-dah! With the kitchen infused with the sweet perfume of Original Plum Torte, the house sold.","1509377357","2224"
"19773967","KLD","Sifted flour means sift then measure.<br/>Flour, sifted means measure them sift.","1508884659","2061"
"27762757","Yury","Hello, i'm from Russion Federation. This is exellent. I'm cooced it every weekend. My children very liked this pie. I not very well know English. Sorry for mistake. From Russia with love ;)","1530959696","1395"
"15894646","John","Made this last night after tasting the one made by our daughter.  Used raspberries and blackberries, one basket each, instead of plumbs, and 1/3 c. cornmeal and 2/3 c. flour.  Fantastic!!!  The cornmeal adds a very sophisticated ""Italian"" character to it, very slight crunch, and amazing flavor.  Topped with coarse sugar before baking.  Did this in a motorhome convection oven for 50 minutes.  Perfect dessert with whipped cream, flavored with a few pureed berries and sugar/vanilla.  So easy!","1509373370","1057"
"19704177","Marty","This was GREAT.  Sliced the plums and arranged them in a fan pattern -- better than halves because prettier and more evenly distributed over cake.  Added lemon zest and sliced slivered almonds.  Next time I would toss the plums in the lemon juice, lemon zest, sugar, almonds, and cinnamon, because the cinnamon and the zest clumped up when sprinkled.  Will also experiment with other fruits.","1508884468","778"
"15474338","juleezee","A nice recipe for Obstkuchen, the German-speaking bakers' classic! I grew up on this cake and have been making it for many, many years now. It can be made with any neutral vegetable oil too. Use any kind of nice fruit or berries, just make sure that they are firm, otherwise they can release too much juice during baking. Also, grease the the round or square pan, line the bottom with parchment and grease that one too. No springform required, but it's nice if you have one.","1509371779","534"
"18022257","J. David Nelson","A 9"" pan gives greater height and moisture to the tart than a 10"" pan.","1508872318","519"
"19757763","Jen in Astoria","Note:  My Mom makes this all the time and it's a family and guest favorite.  It freezes PHENOMENALLY well--her usual tactic is to wait until it's cool, then into the fridge, THEN when it's really cool you wrap it first in plastic wrap and then in foil REALLY well, like you're launching it into space, and then into the freezer.  Also works for leftover torte.  If you have more than 1 springform pan make 2 and freeze one for Emergency Company Cake.","1508884074","510"
"16343339","Cris","A delicious and indeed elegant torte. I have made it twice with these alterations: 50% almond meal; 50%brown sugar and 1/2 teaspoon vanilla. It also freezes well.","1509376166","425"
"16970085","MsBlucher","Torte, schmorte. It's a delicious, homey dessert you can bake in just about anything - though a springform pan does make for a somewhat ritzier presentation - and top with whatever fruit is in season. My Polish mother made it in a rectangular metal pan all summer long (mmm...placek!), though the household favorite WAS the Italian/prune plum iteration. She used grated lemon rind and 1 t. vanilla in the batter, tightly-spaced skin-side down fruit, and ground cloves instead of cinnamon atop.","1509378218","404"
"19596185","Bohemian","Plums must have been a lot smaller in 1982. I only needed 4 plums (8 halves).<br/><br/>The size of the pan is also going to affect cooking time, rise height, and so on.  I used a 9"" pan and increased the recipe for the batter to 1 1/2 times.  Perfect.<br/><br/>It only took 45 minutes to cook.  It would have burned if I'd left it an hour like it said.  I could smell it and tested with a toothpick and stopped at 45 minutes when it came out clean.","1508881499","384"
"19793734","Sue Llewellyn","Springform or not, shouldn't we grease (butter) the pan?","1508883746","378"
"16598023","Greg","Dear god, this is good.","1509376959","340"
"16097468","Ela","My favorite recipe from NYT - annual ritual for 20 years!<br/>Baked with - apricots, apples and cranberries when off season.<br/>Also used half whole wheat flour and was perfect. This year sliced the plums  thinly and layerd tightly like rose petals - still the best.","1509374981","324"
"20237309","hermsoven","Even better with this trick:<br/>• Fill a six cup cupcake pan with liners.<br/>• Fill liners evenly with batter (about 3/4 full)<br/>• Top the 6 unbaked cupcakes with your favorite berry or berry mix and press into the batter. Don't over fill. Sprinkle lightly with cinnamon.<br/>• Bake @350°F for 35-40 minutes or until tops are nicely browned.<br/>• Allow to cool and serve.","1508885278","239"
"19697812","Debbie","I've been making this recipe for 20 years. Wouldn't be the bittersweet change of season without it. When those first cooler days signal the coming of autumn I go to the market for Italian prune plums,pull out this recipe and remember everything is going to be alright.","1508883519","236"
"16539746","cynthia","My aunt used to make this and it's still wonderful.  Agree with others--30 minutes. Make it in any pyrex, casserole, anything.  Any fruit works. This time, I did frozen, unsweetened cherries.  I reduce to 1/2 cup sugar and sometimes could use even less.  No reason to roll pie crust--just make this!","1509376818","204"
