"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"111497180","Anna","A lot of chiles have one name when fresh and another when dried. The guajillos are dried chiles, which is why the recipe toasts and then soaks them before blending.","1612896599","405"
"111504306","Prairiedogg","why a skillet, then an oven proof pot? why not just use a dutch oven for all?","1612939913","259"
"111511868","stephanie","a fine way to toast chiles without dirtying dishes or worrying about burning them, is to put them on a paper towel and just microwave them for fifteen to twenty seconds. (this is a kenji lopez-alt method and it really works! just, if you're toasting spicy chiles, resist any urge to deeply inhale as you open the microwave ;))","1612981544","230"
"111565418","Ricardo Figueroa Quiroga","The secret recipe from my Great Grandmother also includes a 1/4 of a chocolate tablet (mexico Chocolate Abuelita) and it makes a difference.","1613238459","167"
"111493704","JE","Has anyone done this with pork?","1612887539","126"
"111503894","alex g","This was great. I bought some chuck roast, and left in an extra hour to simmer, though at 300. Outside of that, I followed the recipe and it came out super tender and packed with flavor. The whole house smelled so good.  I made some pickled onions, added some avos, cilantro and lime. It’ll be great as tacos for leftover.","1612932786","113"
"111564497","Tracy","Instant pot recipe: 3 1/2 lbs boneless beef chuck roast cut into 2 inch chunks.  Season w/ 2 tsp salt 1 tsp black pepper 2 dried ancho chiles no poblanos 2 tomatoes, not 28 oz canned apple cider vinegar not distilled white 1 tsp black peppercorns: toast 1 tsp cumin seed: toast Pressure 1 hour.  quick release","1613233533","111"
"111495460","Louis Peña","There is a growing vegan scene in Mexico which seems unique compared to Mexican-American vegans. For that I look to blogs by Mexicans in Mexico (you can run Google Translate). Here is a birria example: <a href=""https://loveveg.mx/receta/birria-vegana"" target=""_blank"">https://loveveg.mx/receta/birria-vegana</a>/    JACKFRUIT is another option I’ve used. But don’t use straight out of can, you must sauté pieces first to drive out water, adding a little oil, dash of smoked paprika, cumin and nutritional yeast to coat before using in this (or any Mexican) recipe.","1612891624","67"
"111500563","UWSGrrl","I can’t see why you can’t make this dish with beef short ribs.  Any meat that you’d normally braise or stew should work. I’ll be making it this weekend with a combo of beef short ribs, and oxtails.","1612910325","61"
"111540318","John","This is almost exactly what I have been doing to make birria, which I kind of pieced together from a few different recipes online. I like to add a couple anchos or pasillas and a couple chiles de arbol, as well as some coriander and a couple allspice berries. A mix of oxtail, short rib and chuck roast works great if you can't get bone-in beef shoulder","1613119115","60"
