"CommentID","UserDisplayName","CommentBody","CreateDate","Recommendations"
"108350517","brooklynladyp","So delicious!  I had been craving a Greek salad so had all the ingredients. Used broccoli, and used homemade preserved lemons instead of fresh, oregano instead of cumin to continue the Greek vibe and added kalamata olives. Tossed with gluten free fusilli.  Had to stop myself from going back for more and eating what is supposed to be tomorrow's lunch!","1595893330","580"
"108408063","Barbara","Recommend seasoning all the ingredients recommended in a large bowl and then transferring to the sheet pan. It’s easier to coat everything that way. And don’t worry about measuring the olive oil. Use what you think you need.","1596162432","369"
"108368997","Susan Miller","This really does need to be served right out of the onion, or you risk the feta getting incrementally chewier as it gets cooler. Really good, used broccoli instead of broccoli And it worked well. Used only one block of feta, more than enough.","1595979144","362"
"108352603","Millie","Going through a heat wave so made this on the grill - layered a piece of parchment paper over a piece of tin foil and put everything on, then put on the (lowish heat) grill. Delicious!","1595901909","260"
"108393539","Katie","I used preserved lemon (NYT recipe) instead of fresh, used garlic because duh, and used cauli instead of broccolini bc it was the brassica I had on hand, it was GREAT!   I also modified this recipe to be vegan (and increased the protein!) by using tofu in place of feta (press then soak with a ratio of 1 Apple cider vin: 1 water: 0.5 lemon juice, salt, oregano, marinate x 6 hours-3 days).  It was amazing!  If you haven't eaten a lot of tofu this was approachable and delicious!","1596109207","229"
"108407829","Linnea","Way tasty. Tips:  Broccolini - one bunch is fine, but cut them into thirds (bottom stalk, middle, tops) for easier eating.  Onion - medium red onion is fine.  Grape tomatoes - need a box and a half.  Feta - cut block in half horizontally, then into quarters for 8 pieces total.  Tastes great over pearled couscous!","1596161422","136"
"108390211","Kendra","Delicious. Used cherry tomatoes and broccoli cut into bite-sized pieces. Because other reviewers said the lemon made it bitter, squeezed lemon juice over the entire pan before putting it in the oven. Also added a few chunks of lemon flesh, but avoided the pith/ peel. Truth be told, I looked at the ingredient list, barely read the recipe, and didn't measure anything, and it turned out great. This recipe is easy to riff off of and is very forgiving.","1596073492","127"
"108364565","LH","I added corn (roasted then cut off the cob) to the sheet pan, and also a diced garlic clove to the cooked orzo before mixing in the veggies.  Turned out really good and was so easy!","1595959432","125"
"108373504","Clio","I assume you could make this with haloumi, as they do in Europe. And red peppers would be a nice addition.","1596021994","101"
"108376167","Val","Would this work with tofu instead of feta?","1596030308","84"
"108419012","Elissa","I was super excited about making this and was sadly disappointed with the results.  I think maybe the pan was too crowded, or maybe it needed a higher temp like 450.  The vegetables were more steamed than roasted.  No browning or charring, just hot limp vegetables.  Feta was nice and warm.  I will try again but maybe spread it over two sheet pans, increase the temp, and perhaps crumble and sprinkle feta over it and broil for a few seconds.","1596220484","82"
"108354734","jassybeans","I’ll add another bunch of broccolini (one bunch between four isn’t really enough!)","1595924899","62"
"108425584","Carly","Delicious and easy and gorgeous! Wow. I cook fancy things all the time and never get a huge reaction from my boyfriend. He cleaned his plate and raved the entire time. I scattered a whole head’s worth of garlic around the pan because we love it. Served with sliced toasted baguette rather than rice. I can’t wait to make this again!","1596247944","60"
"108369118","Andy","Leave out the lemon. It leaves a bitter taste","1595979941","56"
"108393562","Katie","I did that! It was awesome! It takes a little more planning ahead to get a good marinate in the tofu, but very worth it! ""Vegan Tofu Feta Cheese"" by Simple Vegan Blog worked out very well!","1596109315","49"
"108370100","wendy","Great. One block of feta","1595985865","36"
"108351320","Kathy","Hey! I’ve been making sheet pan dinners on the grill! Takes a little heat management but tastes great & avoids the oven! I’ve used both charcoal & pellet grills. I’m going to make this one tomorrow night!","1595896494","32"
"112998219","karen","Try 425 or 450. Veggies steamed at 400.","1621986672","32"
"108404268","Kate E.","This is amazing although it involved turning on the oven which I have been avoiding in this heat wave! I used halloumi cheese, limes instead of lemons, broccoli and a regular onion. I served it with some fresh salsa. This is a winner and I will turn on the oven again!  Honestly, limes are my favorite ingredient!","1596145015","29"
"108404664","Alice","Delicious, attractive--and so easy. I used thinly sliced zucchini along with the tomatoes and red onion as we have a glut of zucchini at the moment. The timing was just right. I used 100 g (about 3 oz.) of feta for two people. Instead of orzo, I served it on top of a leftover rice dish. I will make it again.","1596146513","29"
"108390443","Gina Gleason","Was missing broccolini I so I used zucchini sliced into rounds. Also added yellow bell pepper (that needed to be used!). Did not have fresh basil, but didn’t miss it at all. The flavor and texture along with some freshly cooked, salty/lemony farro, was PERFECT!","1596074933","27"
"108390307","Kendra","I don't think it would be great made ahead. I'm sitting here eating it slowly and the texture of the cheese changes quite a bit as it cools. Everything else would work well, though.","1596074119","24"
